Invoice Date,Invoice Quantity,Sales Zone,Sales Location,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2023-11-16,20,East,Durgapur,20.032999,78.26872,16.133,0.0,1015.6,1004.8986,90.00001,7.9932976,352.23492
2023-11-16,20,East,Durgapur,20.032999,78.26872,16.133,0.0,1015.6,1004.8986,90.00001,7.9932976,352.23492
2023-11-17,3,East,Durgapur,21.032999,96.3734,20.432999,0.0,1014.1,1003.4506,33.300003,11.503113,20.136398
2023-11-20,20,East,Durgapur,17.782999,93.280655,16.682999,0.0,1015.3,1004.5194,0.0,6.618519,315.0001
2023-11-20,20,East,Durgapur,17.782999,93.280655,16.682999,0.0,1015.3,1004.5194,0.0,6.618519,315.0001
2023-11-20,10,East,Durgapur,17.782999,93.280655,16.682999,0.0,1015.3,1004.5194,0.0,6.618519,315.0001
2023-11-27,4,East,Durgapur,15.483001,93.16452,14.383,0.0,1015.3,1004.4344,4.2000003,7.9526596,354.80566
2023-11-27,20,East,Durgapur,15.483001,93.16452,14.383,0.0,1015.3,1004.4344,4.2000003,7.9526596,354.80566
2023-11-27,25,East,Durgapur,15.483001,93.16452,14.383,0.0,1015.3,1004.4344,4.2000003,7.9526596,354.80566
2023-11-29,20,East,Durgapur,19.483,87.67117,17.383,0.0,1013.7,1002.9988,27.6,6.28713,336.3706
2023-11-29,20,East,Durgapur,19.483,87.67117,17.383,0.0,1013.7,1002.9988,27.6,6.28713,336.3706
2023-11-29,20,East,Durgapur,19.483,87.67117,17.383,0.0,1013.7,1002.9988,27.6,6.28713,336.3706
2023-11-29,20,East,Durgapur,19.483,87.67117,17.383,0.0,1013.7,1002.9988,27.6,6.28713,336.3706
2023-11-29,20,East,Durgapur,19.483,87.67117,17.383,0.0,1013.7,1002.9988,27.6,6.28713,336.3706
2023-11-30,4,East,Durgapur,17.733,93.57484,16.682999,0.0,1014.9,1004.1218,0.0,8.049845,10.304792
2023-11-30,14,East,Durgapur,17.733,93.57484,16.682999,0.0,1014.9,1004.1218,0.0,8.049845,10.304792
2023-11-30,65,East,Durgapur,17.733,93.57484,16.682999,0.0,1014.9,1004.1218,0.0,8.049845,10.304792
2023-11-05,6,East,Patna,17.9415,86.976166,15.7415,0.0,1013.5,1005.6857,0.0,6.6087217,240.64233
2023-11-06,1,East,Patna,21.241499,67.747604,15.0415,0.0,1015.0,1007.2614,0.0,3.096837,125.537766
2023-11-07,4,East,Patna,17.241499,86.63147,14.9915,0.0,1014.4,1006.55994,2.4,7.491114,234.78232
2023-11-07,10,East,Patna,17.241499,86.63147,14.9915,0.0,1014.4,1006.55994,2.4,7.491114,234.78232
2023-11-10,2,East,Patna,17.741499,93.27862,16.6415,0.0,1014.7,1006.87115,0.0,6.696387,233.74606
2023-11-14,2,East,Patna,16.6915,88.84175,14.841499,0.0,1016.2,1008.3312,0.6,8.39657,329.03632
2023-11-27,5,East,Patna,16.991499,92.646996,15.7915,0.0,1015.7,1007.8432,19.800001,7.491114,54.782326
2023-11-29,6,East,Patna,16.6415,93.52239,15.591499,0.0,1014.3,1006.4446,0.0,6.8399997,270.0
2023-11-29,6,East,Patna,16.6415,93.52239,15.591499,0.0,1014.3,1006.4446,0.0,6.8399997,270.0
2023-11-29,6,East,Patna,16.6415,93.52239,15.591499,0.0,1014.3,1006.4446,0.0,6.8399997,270.0
2023-11-29,6,East,Patna,16.6415,93.52239,15.591499,0.0,1014.3,1006.4446,0.0,6.8399997,270.0
2023-11-29,6,East,Patna,16.6415,93.52239,15.591499,0.0,1014.3,1006.4446,0.0,6.8399997,270.0
2023-11-01,2,West,Pune,19.264,65.390915,12.614,0.0,1014.6,950.61914,16.800001,1.5273507,224.9999
2023-11-02,1,West,Pune,20.264,66.24727,13.764,0.0,1014.2,950.45416,21.900002,3.319036,130.60121
2023-11-02,1,West,Pune,20.264,66.24727,13.764,0.0,1014.2,950.45416,21.900002,3.319036,130.60121
2023-11-03,15,West,Pune,20.814001,62.393467,13.364,0.0,1013.2,949.63184,15.3,2.6208394,164.05453
2023-11-04,5,West,Pune,21.064001,61.04277,13.264,0.0,1012.1,948.6525,7.2000003,3.396233,147.99466
2023-11-04,8,West,Pune,21.064001,61.04277,13.264,0.0,1012.1,948.6525,7.2000003,3.396233,147.99466
2023-11-09,10,West,Pune,20.014,95.74821,19.314001,0.0,1014.0,950.2146,30.000002,5.3517847,132.27362
2023-11-11,6,West,Pune,19.564001,100.0,19.564001,0.0,1015.9,951.9006,99.9,2.5455842,98.13002
2023-11-11,10,West,Pune,19.564001,100.0,19.564001,0.0,1015.9,951.9006,99.9,2.5455842,98.13002
2023-11-11,1,West,Pune,19.564001,100.0,19.564001,0.0,1015.9,951.9006,99.9,2.5455842,98.13002
2023-11-15,3,West,Pune,19.664,63.784985,12.614,0.0,1014.7,950.797,1.5,1.9386592,248.19853
2023-11-25,10,West,Pune,18.714,86.22126,16.364,0.0,1013.8,949.75397,33.600002,5.5887027,104.93147
2023-11-25,1,West,Pune,18.714,86.22126,16.364,0.0,1013.8,949.75397,33.600002,5.5887027,104.93147
2023-11-25,1,West,Pune,18.714,86.22126,16.364,0.0,1013.8,949.75397,33.600002,5.5887027,104.93147
2023-11-25,4,West,Pune,18.714,86.22126,16.364,0.0,1013.8,949.75397,33.600002,5.5887027,104.93147
2023-11-25,20,West,Pune,18.714,86.22126,16.364,0.0,1013.8,949.75397,33.600002,5.5887027,104.93147
2023-11-28,13,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-28,20,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-28,20,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-28,15,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-28,20,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-29,4,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,4,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,12,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-08,2,West,Pune,21.814001,84.9202,19.164,0.0,1013.5,950.1203,32.7,4.5536795,71.564964
2023-11-22,1,West,Pune,20.514,63.972515,13.464001,0.0,1013.9,950.22516,0.0,4.39436,124.992096
2023-11-25,5,West,Pune,18.714,86.22126,16.364,0.0,1013.8,949.75397,33.600002,5.5887027,104.93147
2023-11-28,15,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-28,20,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-28,20,West,Pune,19.364,98.762566,19.164,0.0,1012.0,948.2042,96.299995,2.2768397,251.56496
2023-11-29,20,West,Pune,19.764,98.15447,19.464,0.0,1012.1,948.3818,87.299995,5.506941,101.3099
2023-11-30,20,West,Pune,18.064001,98.75026,17.864,0.0,1013.5,949.3353,100.0,0.71999997,270.0
2023-11-30,50,East,Durgapur,17.733,93.57484,16.682999,0.0,1014.9,1004.1218,0.0,8.049845,10.304792
2023-11-08,10,North,Jammu,15.0855,75.744255,10.8355,0.0,1014.5,972.29083,58.800003,4.198285,30.963696
2023-11-09,1,North,Jammu,14.685499,64.60877,8.0855,0.0,1013.7,971.4671,0.0,3.096837,54.46224
2023-11-29,25,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,25,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,25,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,25,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,25,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,25,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,20,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,20,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,20,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,20,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-29,19,North,Jammu,10.6355,84.529434,8.1355,0.0,1015.3,972.41205,5.4,4.072935,44.999897
2023-11-30,20,North,Jammu,12.2855,84.71357,9.7855,0.0,1015.6,972.9412,34.800003,9.449572,40.364468
2023-11-30,20,North,Jammu,12.2855,84.71357,9.7855,0.0,1015.6,972.9412,34.800003,9.449572,40.364468
2023-11-30,10,North,Jammu,12.2855,84.71357,9.7855,0.0,1015.6,972.9412,34.800003,9.449572,40.364468
2023-11-04,2,North,Gurgaon,15.667,84.80391,13.117,0.0,1012.2,985.79877,0.0,7.8954163,226.8476
2023-11-04,3,North,Gurgaon,15.667,84.80391,13.117,0.0,1012.2,985.79877,0.0,7.8954163,226.8476
2023-11-04,7,North,Gurgaon,15.667,84.80391,13.117,0.0,1012.2,985.79877,0.0,7.8954163,226.8476
2023-11-06,5,North,Gurgaon,18.717001,61.099472,11.066999,0.0,1015.4,989.18787,0.0,5.3999996,53.13002
2023-11-07,5,North,Gurgaon,17.767,75.439064,13.367,0.0,1015.2,988.90857,0.0,3.8939953,146.3099
2023-11-07,4,North,Gurgaon,17.767,75.439064,13.367,0.0,1015.2,988.90857,0.0,3.8939953,146.3099
2023-11-07,10,North,Gurgaon,17.767,75.439064,13.367,0.0,1015.2,988.90857,0.0,3.8939953,146.3099
2023-11-07,7,North,Gurgaon,17.767,75.439064,13.367,0.0,1015.2,988.90857,0.0,3.8939953,146.3099
2023-11-08,5,North,Gurgaon,16.617,88.83569,14.766999,0.0,1013.5,987.1504,5.4,7.9932966,35.837746
2023-11-08,10,North,Gurgaon,16.617,88.83569,14.766999,0.0,1013.5,987.1504,5.4,7.9932966,35.837746
2023-11-10,5,North,Gurgaon,19.617,70.78191,14.167,0.0,1014.6,988.4878,6.0,3.8939953,123.6901
2023-11-10,2,North,Gurgaon,19.617,70.78191,14.167,0.0,1014.6,988.4878,6.0,3.8939953,123.6901
2023-11-15,2,North,Gurgaon,11.917,93.59834,10.917,0.0,1017.1,990.22766,0.0,9.726665,272.12103
2023-11-15,10,North,Gurgaon,11.917,93.59834,10.917,0.0,1017.1,990.22766,0.0,9.726665,272.12103
2023-11-15,1,North,Gurgaon,11.917,93.59834,10.917,0.0,1017.1,990.22766,0.0,9.726665,272.12103
2023-11-15,5,North,Gurgaon,11.917,93.59834,10.917,0.0,1017.1,990.22766,0.0,9.726665,272.12103
2023-11-15,10,North,Gurgaon,11.917,93.59834,10.917,0.0,1017.1,990.22766,0.0,9.726665,272.12103
2023-11-16,15,North,Gurgaon,13.367,90.04123,11.766999,0.0,1017.1,990.36145,0.0,7.0911775,336.0375
2023-11-16,4,North,Gurgaon,13.367,90.04123,11.766999,0.0,1017.1,990.36145,0.0,7.0911775,336.0375
2023-11-17,1,North,Gurgaon,14.917,90.74416,13.417,0.0,1018.3,991.67163,0.0,6.28713,23.629398
2023-11-18,5,North,Gurgaon,13.816999,94.92304,13.016999,0.0,1016.0,989.3315,0.0,7.92,270.0
2023-11-18,2,North,Gurgaon,13.816999,94.92304,13.016999,0.0,1016.0,989.3315,0.0,7.92,270.0
2023-11-18,10,North,Gurgaon,13.816999,94.92304,13.016999,0.0,1016.0,989.3315,0.0,7.92,270.0
2023-11-20,25,North,Gurgaon,13.367,88.86,11.566999,0.0,1017.2,990.45886,0.0,7.491114,305.21768
2023-11-20,1,North,Gurgaon,13.367,88.86,11.566999,0.0,1017.2,990.45886,0.0,7.491114,305.21768
2023-11-20,2,North,Gurgaon,13.367,88.86,11.566999,0.0,1017.2,990.45886,0.0,7.491114,305.21768
2023-11-22,10,North,Gurgaon,12.417,81.65865,9.367,0.0,1014.2,987.45026,0.0,6.924738,278.97253
2023-11-24,20,North,Gurgaon,15.467,80.44823,12.117,0.0,1015.0,988.50775,0.0,5.0911684,171.86998
2023-11-24,10,North,Gurgaon,15.467,80.44823,12.117,0.0,1015.0,988.50775,0.0,5.0911684,171.86998
2023-11-24,1,North,Gurgaon,15.467,80.44823,12.117,0.0,1015.0,988.50775,0.0,5.0911684,171.86998
2023-11-25,5,North,Gurgaon,11.417,94.8292,10.617,0.0,1016.2,989.30505,0.0,7.9526596,264.80566
2023-11-26,10,North,Gurgaon,14.316999,89.81645,12.667,0.0,1017.8,991.13,30.000002,6.3690495,132.70937
2023-11-26,2,North,Gurgaon,14.316999,89.81645,12.667,0.0,1017.8,991.13,30.000002,6.3690495,132.70937
2023-11-28,16,North,Gurgaon,15.467,95.60049,14.766999,0.1,1015.0,988.50775,60.900005,5.8048253,119.74479
2023-11-28,15,North,Gurgaon,15.467,95.60049,14.766999,0.1,1015.0,988.50775,60.900005,5.8048253,119.74479
2023-11-28,40,North,Gurgaon,15.467,95.60049,14.766999,0.1,1015.0,988.50775,60.900005,5.8048253,119.74479
2023-11-28,45,North,Gurgaon,15.467,95.60049,14.766999,0.1,1015.0,988.50775,60.900005,5.8048253,119.74479
2023-11-28,5,North,Gurgaon,15.467,95.60049,14.766999,0.1,1015.0,988.50775,60.900005,5.8048253,119.74479
2023-11-28,5,North,Gurgaon,15.467,95.60049,14.766999,0.1,1015.0,988.50775,60.900005,5.8048253,119.74479
2023-11-28,6,North,Gurgaon,15.467,95.60049,14.766999,0.1,1015.0,988.50775,60.900005,5.8048253,119.74479
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,1,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,20,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,50,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,50,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,30,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,50,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-29,5,North,Gurgaon,13.867,98.70936,13.667,0.0,1015.1,988.4597,0.6,6.3690495,47.290634
2023-11-30,20,North,Gurgaon,13.816999,96.48464,13.266999,0.0,1015.2,988.5525,2.4,7.771331,103.39252
2023-11-30,6,North,Gurgaon,13.816999,96.48464,13.266999,0.0,1015.2,988.5525,2.4,7.771331,103.39252
2023-11-30,5,North,Gurgaon,13.816999,96.48464,13.266999,0.0,1015.2,988.5525,2.4,7.771331,103.39252
2023-11-30,8,North,Gurgaon,13.816999,96.48464,13.266999,0.0,1015.2,988.5525,2.4,7.771331,103.39252
2023-11-06,10,North,Ghaziabad,15.278501,78.06877,11.4785,0.0,1015.5,990.37744,0.0,6.489992,340.55988
2023-11-15,15,North,Ghaziabad,12.778501,91.19763,11.3785,0.0,1017.0,991.6236,0.0,7.10031,300.46545
2023-11-16,10,North,Ghaziabad,12.9785,93.034645,11.8785,0.0,1017.1,991.7386,0.0,5.95906,334.98312
2023-11-22,3,North,Ghaziabad,13.4285,78.048676,9.6785,0.0,1013.9,988.6576,0.0,9.449572,287.74475
2023-11-23,3,North,Ghaziabad,11.2285,93.25275,10.1785,0.0,1013.7,988.27,0.0,7.42159,337.1663
2023-11-23,5,North,Ghaziabad,11.2285,93.25275,10.1785,0.0,1013.7,988.27,0.0,7.42159,337.1663
2023-11-04,10,North,Jaipur,19.5545,96.03298,18.904501,1.7,1012.4,980.7449,83.100006,11.966954,226.2188
2023-11-04,2,North,Jaipur,19.5545,96.03298,18.904501,1.7,1012.4,980.7449,83.100006,11.966954,226.2188
2023-11-06,2,North,Jaipur,17.0545,80.925354,13.7545,0.0,1015.9,983.8672,0.6,3.6179552,264.2895
2023-11-06,1,North,Jaipur,17.0545,80.925354,13.7545,0.0,1015.9,983.8672,0.6,3.6179552,264.2895
2023-11-07,1,North,Jaipur,15.4545,79.65595,11.9545,0.0,1015.2,983.01514,0.90000004,5.634891,243.43501
2023-11-08,1,North,Jaipur,16.3545,82.16166,13.304501,0.0,1013.7,981.6607,11.700001,3.319036,257.4712
2023-11-09,2,North,Jaipur,16.404501,77.217896,12.4045,0.0,1014.2,982.15027,0.0,5.634891,243.43501
2023-11-09,2,North,Jaipur,16.404501,77.217896,12.4045,0.0,1014.2,982.15027,0.0,5.634891,243.43501
2023-11-09,50,North,Jaipur,16.404501,77.217896,12.4045,0.0,1014.2,982.15027,0.0,5.634891,243.43501
2023-11-10,5,North,Jaipur,16.5545,79.0318,12.9045,0.0,1015.4,983.3287,0.0,5.506941,258.6901
2023-11-17,10,North,Jaipur,19.3545,88.77445,17.4545,0.0,1015.1,983.3393,7.2,8.4042845,9.865748
2023-11-17,2,North,Jaipur,19.3545,88.77445,17.4545,0.0,1015.1,983.3393,7.2,8.4042845,9.865748
2023-11-17,5,North,Jaipur,19.3545,88.77445,17.4545,0.0,1015.1,983.3393,7.2,8.4042845,9.865748
2023-11-18,1,North,Jaipur,19.2045,95.124695,18.404501,0.0,1014.4,982.64526,2.6999998,5.3517847,289.6539
2023-11-18,1,North,Jaipur,19.2045,95.124695,18.404501,0.0,1014.4,982.64526,2.6999998,5.3517847,289.6539
2023-11-18,5,North,Jaipur,19.2045,95.124695,18.404501,0.0,1014.4,982.64526,2.6999998,5.3517847,289.6539
2023-11-20,1,North,Jaipur,16.0045,92.29497,14.7545,0.0,1016.2,984.0435,6.6000004,3.671294,281.3099
2023-11-21,5,North,Jaipur,16.2045,88.51544,14.304501,0.0,1015.7,983.58105,0.0,8.39657,300.96368
2023-11-21,1,North,Jaipur,16.2045,88.51544,14.304501,0.0,1015.7,983.58105,0.0,8.39657,300.96368
2023-11-24,2,North,Jaipur,14.3545,91.59937,13.0045,0.0,1014.8,982.507,3.6,5.2416787,285.94547
2023-11-24,110,North,Jaipur,14.3545,91.59937,13.0045,0.0,1014.8,982.507,3.6,5.2416787,285.94547
2023-11-24,50,North,Jaipur,14.3545,91.59937,13.0045,0.0,1014.8,982.507,3.6,5.2416787,285.94547
2023-11-26,110,North,Jaipur,13.0045,85.07573,10.554501,0.0,1017.9,985.3583,0.0,7.072878,284.74362
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,8,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-27,20,North,Jaipur,16.7545,82.747406,13.804501,0.0,1015.9,983.8346,27.900002,2.1897945,279.46225
2023-11-28,2,North,Jaipur,15.6045,82.33682,12.6045,0.0,1014.4,982.25684,0.0,5.8603754,280.6196
2023-11-28,1,North,Jaipur,15.6045,82.33682,12.6045,0.0,1014.4,982.25684,0.0,5.8603754,280.6196
2023-11-28,60,North,Jaipur,15.6045,82.33682,12.6045,0.0,1014.4,982.25684,0.0,5.8603754,280.6196
2023-11-28,10,North,Jaipur,15.6045,82.33682,12.6045,0.0,1014.4,982.25684,0.0,5.8603754,280.6196
2023-11-28,15,North,Jaipur,15.6045,82.33682,12.6045,0.0,1014.4,982.25684,0.0,5.8603754,280.6196
2023-11-29,60,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,60,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,60,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,70,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,10,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,10,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,20,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,5,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,4,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-29,2,North,Jaipur,17.8545,90.077484,16.2045,0.0,1014.7,982.79114,31.800001,5.991594,327.26477
2023-11-04,1,North,Lucknow,17.95,85.59592,15.5,0.0,1011.4,997.6256,0.0,7.5685663,295.34613
2023-11-07,3,North,Lucknow,17.55,84.733376,14.95,0.0,1014.6,1000.7632,0.0,4.452954,255.96373
2023-11-09,3,North,Lucknow,17.75,90.93535,16.25,0.0,1012.3,998.50397,0.0,6.87779,276.0089
2023-11-18,1,North,Lucknow,15.6,90.20427,14.0,0.0,1015.8,1001.854,0.0,7.729527,297.75842
