Invoice Date,Invoice Quantity,Sales Zone,Sales Location
12/31/2021,50,South,KCI
12/31/2021,160,South,KCI
12/31/2021,16,West,PNE
12/31/2021,16,South,KCI
12/31/2021,14,South,KCI
12/31/2021,26,South,KCI
12/31/2021,10,South,KCI
12/31/2021,20,South,KCI
12/31/2021,50,West,PNE
12/31/2021,100,South,KCI
12/31/2021,100,South,KCI
12/31/2021,100,South,KCI
12/31/2021,1,West,PNE
12/31/2021,1,West,PNE
12/31/2021,40,North,JPR
12/31/2021,5,North,JMU
12/31/2021,1,North,JMU
12/31/2021,13,West,PNE
12/31/2021,16,West,PNE
12/31/2021,1,East,PTA
12/31/2021,5,North,LKW
12/31/2021,16,South,HBI
12/31/2021,10,South,KCI
12/31/2021,27,South,KCI
12/31/2021,13,South,KCI
12/31/2021,8,South,KCI
12/31/2021,4,South,MDI
12/31/2021,3,South,MDI
12/31/2021,16,West,PNE
12/31/2021,16,West,PNE
12/31/2021,16,West,PNE
12/31/2021,16,West,PNE
12/31/2021,16,West,PNE
12/31/2021,8,South,KCI
12/31/2021,4,South,KCI
12/31/2021,35,South,KCI
12/31/2021,10,South,KCI
12/31/2021,15,South,KCI
12/31/2021,29,South,KCI
12/31/2021,50,South,KCI
12/31/2021,25,South,KCI
12/31/2021,52,South,KCI
12/31/2021,20,South,KCI
12/31/2021,25,South,KCI
12/31/2021,10,South,KCI
12/31/2021,18,South,KCI
12/31/2021,50,South,KCI
12/31/2021,50,South,KCI
12/31/2021,3,South,MDI
12/31/2021,16,South,KCI
12/31/2021,12,South,KCI
12/31/2021,1,South,KCI
12/31/2021,5,South,MDI
12/31/2021,60,South,HBI
12/31/2021,47,South,HBI
12/31/2021,3,South,HBI
12/31/2021,10,West,PNE
12/31/2021,1,South,MDI
12/31/2021,1,South,MDI
12/31/2021,4,South,MDI
12/31/2021,50,South,KCI
1/1/2022,3,South,HBI
1/3/2022,100,South,HBI
1/3/2022,100,South,HBI
1/4/2022,5,North,GZB
1/4/2022,30,North,GZB
1/5/2022,8,South,HBI
1/5/2022,1,South,HBI
1/5/2022,4,South,HBI
1/6/2022,3,South,HBI
1/6/2022,6,South,HBI
1/7/2022,2,South,KCI
1/7/2022,2,North,JMU
1/7/2022,7,North,JPR
1/10/2022,5,South,HBI
1/14/2022,2,North,GZB
1/14/2022,6,South,HBI
1/18/2022,7,South,KCI
1/22/2022,2,South,HBI
1/24/2022,10,West,PNE
1/25/2022,2,North,GZB
1/25/2022,20,North,JPR
1/25/2022,25,South,KCI
1/25/2022,20,South,KCI
1/25/2022,100,South,KCI
1/25/2022,50,South,KCI
1/27/2022,7,South,HBI
1/27/2022,10,South,KCI
1/27/2022,30,South,KCI
1/27/2022,10,South,KCI
1/27/2022,1,South,MDI
1/27/2022,1,South,MDI
1/27/2022,1,South,MDI
1/27/2022,30,South,KCI
1/27/2022,30,South,KCI
1/27/2022,30,South,KCI
1/27/2022,30,South,KCI
1/27/2022,25,South,KCI
1/27/2022,20,South,KCI
1/27/2022,25,South,KCI
1/27/2022,4,South,KCI
1/27/2022,3,South,KCI
1/27/2022,30,South,KCI
1/28/2022,10,East,DGP
1/28/2022,25,South,KCI
1/28/2022,20,South,KCI
1/28/2022,10,South,KCI
1/28/2022,50,South,KCI
1/28/2022,50,South,KCI
1/28/2022,50,South,KCI
1/28/2022,20,West,PNE
1/28/2022,50,South,KCI
1/28/2022,50,South,KCI
1/28/2022,50,South,KCI
1/28/2022,50,South,KCI
1/28/2022,50,South,KCI
1/28/2022,50,South,KCI
1/28/2022,100,South,KCI
1/28/2022,150,South,KCI
1/28/2022,5,North,JPR
1/28/2022,60,South,KCI
1/28/2022,3,West,PNE
1/28/2022,100,South,KCI
1/29/2022,25,South,KCI
1/29/2022,25,South,KCI
1/29/2022,25,South,KCI
1/29/2022,50,South,KCI
1/29/2022,5,South,KCI
1/29/2022,2,South,MDI
1/29/2022,150,South,KCI
1/30/2022,50,South,HBI
1/30/2022,15,South,HBI
1/30/2022,25,South,HBI
1/30/2022,7,West,PNE
1/30/2022,50,South,HBI
1/30/2022,1,West,PNE
1/31/2022,15,South,KCI
1/31/2022,5,South,KCI
1/31/2022,100,South,KCI
1/31/2022,7,South,HBI
1/31/2022,5,South,HBI
1/31/2022,25,South,KCI
1/31/2022,100,South,KCI
1/31/2022,100,South,KCI
1/31/2022,10,North,JMU
1/31/2022,5,South,KCI
1/31/2022,20,South,HBI
1/31/2022,30,South,KCI
1/31/2022,2,North,LKW
1/31/2022,100,South,KCI
1/31/2022,10,South,MDI
1/31/2022,14,West,PNE
1/31/2022,25,South,KCI
1/31/2022,10,South,HBI
1/31/2022,15,South,KCI
1/31/2022,10,South,KCI
1/31/2022,75,South,KCI
1/31/2022,90,South,KCI
1/31/2022,90,South,KCI
1/31/2022,20,South,KCI
1/31/2022,10,West,PNE
1/31/2022,15,West,PNE
1/31/2022,75,South,KCI
1/31/2022,10,South,MDI
1/31/2022,1,South,MDI
1/31/2022,20,West,PNE
1/31/2022,10,West,PNE
1/31/2022,26,South,KCI
1/31/2022,30,South,KCI
1/31/2022,5,West,PNE
1/31/2022,18,South,KCI
1/31/2022,18,South,KCI
1/31/2022,18,South,KCI
1/31/2022,10,South,KCI
1/31/2022,5,East,DGP
1/31/2022,10,South,KCI
1/31/2022,30,South,KCI
1/31/2022,15,South,KCI
1/31/2022,10,South,KCI
1/31/2022,30,South,KCI
1/31/2022,25,South,KCI
1/31/2022,25,South,KCI
1/31/2022,18,South,KCI
4/2/2024,1,East,DGP
4/3/2024,3,South,KCI
4/3/2024,1,South,KCI
4/3/2024,12,South,KCI
4/3/2024,3,North,GZB
4/3/2024,5,North,GZB
4/3/2024,3,West,BHP
4/3/2024,5,South,MDI
4/3/2024,3,South,HBI
4/3/2024,5,South,HBI
4/4/2024,2,East,DGP
4/4/2024,10,South,HBI
4/4/2024,2,East,PTA
4/4/2024,10,South,KCI
4/4/2024,5,South,HBI
4/4/2024,1,West,BHP
4/5/2024,20,South,HBI
4/5/2024,20,North,GZB
4/5/2024,7,North,GZB
4/5/2024,5,North,GZB
4/5/2024,3,South,HBI
4/5/2024,2,West,BHP
4/5/2024,10,South,HBI
4/5/2024,3,South,HBI
4/5/2024,4,South,HBI
4/5/2024,20,South,HBI
4/5/2024,10,East,PTA
4/6/2024,10,East,DGP
4/6/2024,5,South,KCI
4/6/2024,5,South,KCI
4/6/2024,4,South,KCI
4/6/2024,1,South,MDI
4/6/2024,11,South,KCI
4/6/2024,10,South,KCI
4/6/2024,7,South,KCI
4/6/2024,11,East,PTA
4/6/2024,3,South,HBI
4/6/2024,5,South,KCI
4/6/2024,10,South,KCI
4/6/2024,2,South,KCI
4/6/2024,3,South,KCI
4/6/2024,3,South,KCI
4/6/2024,3,South,KCI
4/6/2024,5,South,KCI
4/6/2024,5,South,KCI
4/6/2024,3,South,KCI
4/6/2024,10,South,KCI
4/6/2024,3,South,KCI
4/6/2024,1,South,KCI
4/8/2024,20,South,HBI
4/8/2024,1,South,HBI
4/8/2024,20,South,HBI
4/8/2024,5,East,DGP
4/8/2024,10,South,KCI
4/8/2024,11,South,KCI
4/8/2024,2,South,KCI
4/8/2024,2,South,KCI
4/8/2024,2,South,KCI
4/8/2024,2,South,KCI
4/8/2024,20,South,KCI
4/8/2024,5,South,KCI
4/8/2024,5,South,KCI
4/8/2024,2,South,KCI
4/8/2024,7,South,MDI
4/8/2024,5,South,KCI
4/8/2024,5,South,KCI
4/8/2024,2,South,KCI
4/8/2024,1,South,KCI
4/8/2024,2,South,KCI
4/8/2024,3,South,KCI
4/8/2024,2,South,KCI
4/8/2024,1,South,KCI
4/8/2024,2,South,KCI
4/8/2024,2,East,PTA
4/8/2024,2,South,KCI
4/9/2024,3,South,HBI
4/9/2024,2,South,KCI
4/9/2024,80,North,JPR
4/10/2024,2,East,PTA
4/10/2024,1,South,MDI
4/10/2024,2,East,DGP
4/11/2024,20,North,GZB
4/11/2024,20,North,GZB
4/11/2024,5,South,KCI
4/11/2024,1,East,PTA
4/11/2024,2,South,MDI
4/11/2024,2,East,PTA
4/11/2024,1,East,PTA
4/11/2024,2,East,PTA
4/12/2024,1,East,DGP
4/12/2024,3,East,DGP
4/12/2024,5,South,KCI
4/12/2024,2,East,PTA
4/12/2024,5,South,MDI
4/12/2024,20,East,DGP
4/12/2024,5,East,DGP
4/13/2024,3,South,MDI
4/13/2024,3,South,MDI
4/13/2024,10,East,PTA
4/13/2024,2,East,PTA
4/14/2024,5,South,MDI
4/14/2024,4,North,GRN
4/14/2024,10,North,GRN
4/15/2024,10,North,DLI
4/15/2024,20,South,HBI
4/15/2024,10,South,HBI
4/15/2024,3,East,DGP
4/15/2024,3,East,DGP
4/15/2024,20,South,HBI
4/15/2024,10,North,GRN
4/15/2024,2,East,PTA
4/15/2024,5,East,DGP
4/15/2024,5,South,MDI
4/16/2024,6,East,DGP
4/16/2024,2,East,DGP
4/16/2024,1,South,MDI
4/17/2024,20,North,JPR
4/17/2024,2,North,JPR
4/17/2024,2,North,JPR
4/17/2024,1,North,JPR
4/17/2024,1,North,JPR
4/17/2024,10,North,JPR
4/17/2024,3,South,MDI
4/17/2024,5,North,JPR
4/17/2024,10,North,GZB
4/17/2024,2,North,GRN
4/18/2024,15,North,DLI
4/18/2024,3,North,JPR
4/18/2024,1,South,MDI
4/18/2024,10,North,DLI
4/18/2024,1,North,JPR
4/18/2024,1,North,JPR
4/18/2024,2,South,KCI
4/18/2024,4,East,PTA
4/19/2024,3,South,KCI
4/19/2024,6,South,KCI
4/19/2024,20,North,GZB
4/19/2024,10,North,GZB
4/19/2024,1,North,GZB
4/20/2024,2,South,KCI
4/20/2024,10,North,GZB
4/20/2024,10,North,GZB
4/20/2024,20,North,GZB
4/20/2024,5,North,GZB
4/20/2024,15,North,JPR
4/20/2024,1,North,JPR
4/20/2024,12,North,JPR
4/20/2024,5,North,GRN
4/20/2024,10,North,GZB
4/20/2024,5,South,KCI
4/20/2024,10,North,JPR
4/20/2024,10,North,JPR
4/20/2024,4,East,DGP
4/22/2024,2,East,DGP
4/22/2024,3,East,DGP
4/22/2024,1,North,GZB
4/22/2024,7,North,GZB
4/22/2024,2,North,GZB
4/22/2024,10,North,GRN
4/22/2024,3,South,KCI
4/22/2024,3,North,JPR
4/22/2024,3,North,JPR
4/23/2024,3,South,KCI
4/23/2024,3,South,KCI
4/23/2024,3,South,MDI
4/23/2024,3,South,KCI
4/23/2024,3,South,KCI
4/24/2024,2,South,KCI
4/24/2024,3,South,KCI
4/24/2024,5,South,MDI
4/24/2024,5,South,KCI
4/24/2024,20,East,DGP
4/24/2024,5,East,DGP
4/25/2024,30,West,PNE
4/25/2024,2,East,DGP
4/25/2024,3,South,KCI
4/25/2024,5,East,DGP
4/25/2024,20,West,BHP
4/25/2024,5,West,BHP
4/25/2024,10,West,BHP
4/25/2024,10,South,KCI
4/25/2024,3,South,KCI
4/25/2024,1,North,GRN
4/25/2024,20,North,JPR
4/25/2024,3,South,MDI
4/25/2024,2,South,KCI
4/25/2024,2,South,KCI
4/25/2024,5,West,BHP
4/25/2024,2,East,PTA
4/25/2024,5,North,GRN
4/25/2024,3,West,BHP
4/25/2024,7,North,JPR
4/25/2024,5,North,JPR
4/25/2024,3,South,KCI
4/25/2024,2,South,KCI
4/25/2024,20,East,DGP
4/25/2024,2,North,GRN
4/26/2024,15,North,JPR
4/26/2024,5,North,JPR
4/26/2024,2,North,JPR
4/26/2024,10,West,BHP
4/26/2024,10,West,BHP
4/26/2024,5,East,DGP
4/26/2024,5,North,JPR
4/26/2024,1,West,BHP
4/26/2024,3,West,BHP
4/26/2024,20,South,MDI
4/26/2024,10,North,JPR
4/26/2024,20,East,DGP
4/26/2024,1,North,GRN
4/27/2024,20,North,JPR
4/27/2024,20,North,JPR
4/27/2024,10,North,JPR
4/27/2024,10,North,JPR
4/27/2024,2,South,KCI
4/27/2024,2,South,KCI
4/27/2024,2,South,KCI
4/27/2024,2,South,KCI
4/27/2024,3,East,DGP
4/27/2024,1,East,DGP
4/27/2024,1,West,BHP
4/27/2024,10,South,KCI
4/27/2024,2,South,MDI
4/27/2024,1,East,PTA
4/27/2024,2,South,KCI
4/27/2024,5,South,KCI
4/27/2024,3,South,KCI
4/27/2024,4,South,MDI
4/27/2024,12,South,KCI
4/27/2024,10,East,DGP
4/27/2024,10,East,DGP
4/27/2024,10,East,DGP
4/27/2024,10,East,DGP
4/27/2024,4,East,DGP
4/27/2024,2,South,KCI
4/27/2024,3,South,KCI
4/27/2024,2,South,KCI
4/27/2024,3,South,KCI
4/28/2024,4,South,KCI
4/28/2024,20,South,KCI
4/28/2024,5,East,DGP
4/28/2024,6,North,JPR
4/28/2024,4,West,BHP
4/28/2024,190,East,DGP
4/28/2024,3,South,KCI
4/28/2024,20,North,LKW
4/28/2024,160,North,DLI
4/28/2024,8,North,LKW
4/28/2024,3,North,GRN
4/28/2024,2,North,LKW
4/28/2024,2,South,KCI
4/28/2024,2,South,KCI
4/28/2024,2,West,BHP
4/28/2024,10,North,LKW
4/28/2024,3,South,KCI
4/29/2024,2,South,KCI
4/29/2024,2,South,KCI
4/29/2024,2,South,KCI
4/29/2024,6,South,KCI
4/29/2024,18,West,BHP
4/29/2024,2,South,KCI
4/29/2024,4,North,LKW
4/29/2024,160,North,DLI
4/29/2024,30,North,DLI
4/29/2024,5,South,KCI
4/29/2024,15,South,HBI
4/29/2024,10,South,KCI
4/29/2024,1,West,BHP
4/29/2024,2,East,PTA
4/29/2024,2,East,DGP
4/29/2024,20,East,DGP
4/29/2024,20,East,DGP
4/29/2024,20,East,DGP
4/29/2024,15,East,DGP
4/30/2024,10,South,HBI
4/30/2024,20,South,HBI
4/30/2024,5,South,HBI
4/30/2024,6,South,HBI
4/30/2024,10,North,LKW
4/30/2024,7,East,DGP
4/30/2024,1,East,DGP
4/30/2024,160,North,DLI
4/30/2024,30,North,DLI
4/30/2024,2,South,HBI
4/30/2024,2,South,HBI
4/30/2024,2,East,DGP
4/30/2024,1,North,GRN
4/30/2024,2,East,DGP
4/30/2024,5,South,KCI
4/30/2024,2,West,BHP
4/30/2024,2,South,KCI
4/30/2024,12,South,KCI
4/30/2024,2,South,MDI
4/30/2024,1,South,HBI
4/30/2024,15,South,HBI
4/30/2024,10,South,HBI
4/30/2024,5,East,DGP
4/30/2024,10,East,DGP
4/30/2024,2,West,BHP
4/30/2024,1,East,DGP
4/30/2024,4,South,MDI
4/30/2024,3,South,KCI
4/30/2024,3,North,GRN
4/30/2024,3,East,DGP
4/30/2024,1,East,DGP
4/30/2024,1,East,DGP
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
4/13/2024,1,North,DLI
5/1/2024,1,North,GRN
5/2/2024,1,East,PTA
5/2/2024,10,North,DLI
5/2/2024,40,North,DLI
5/2/2024,20,South,HBI
5/2/2024,9,South,HBI
5/2/2024,2,South,HBI
5/2/2024,1,South,HBI
5/2/2024,2,North,GRN
5/2/2024,7,South,MDI
5/2/2024,1,East,PTA
5/3/2024,1,South,HBI
5/3/2024,2,South,HBI
5/3/2024,1,South,HBI
5/3/2024,1,South,HBI
5/3/2024,1,South,HBI
5/3/2024,1,South,HBI
5/3/2024,1,South,HBI
5/3/2024,1,South,HBI
5/3/2024,1,South,HBI
5/3/2024,8,South,KCI
5/3/2024,15,South,KCI
5/3/2024,10,South,KCI
5/3/2024,20,North,LKW
5/3/2024,4,South,KCI
5/3/2024,3,West,BHP
5/4/2024,10,South,KCI
5/4/2024,5,South,KCI
5/4/2024,1,East,DGP
5/4/2024,5,East,DGP
5/4/2024,10,South,MDI
5/4/2024,2,East,DGP
5/4/2024,5,North,LKW
5/4/2024,6,East,DGP
5/4/2024,5,North,LKW
5/4/2024,1,North,LKW
5/6/2024,3,South,KCI
5/6/2024,10,East,DGP
5/6/2024,3,East,DGP
5/6/2024,14,South,KCI
5/6/2024,2,South,KCI
5/6/2024,5,South,MDI
5/6/2024,10,South,MDI
5/6/2024,5,East,DGP
5/7/2024,2,East,PTA
5/7/2024,2,South,HBI
5/7/2024,3,South,KCI
5/7/2024,2,South,KCI
5/7/2024,12,North,LKW
5/7/2024,10,North,LKW
5/7/2024,5,South,MDI
5/7/2024,1,South,KCI
5/7/2024,7,South,MDI
5/8/2024,1,South,HBI
5/8/2024,1,South,HBI
5/8/2024,1,South,HBI
5/8/2024,1,South,HBI
5/8/2024,3,South,HBI
5/8/2024,1,South,HBI
5/8/2024,2,South,KCI
5/8/2024,4,North,GRN
5/8/2024,5,North,GZB
5/9/2024,20,North,DLI
5/9/2024,15,North,DLI
5/9/2024,20,South,HBI
5/9/2024,160,North,DLI
5/9/2024,8,East,DGP
5/9/2024,50,South,HBI
5/9/2024,20,East,DGP
5/9/2024,5,East,DGP
5/9/2024,3,East,DGP
5/10/2024,20,North,DLI
5/10/2024,5,North,DLI
5/10/2024,10,North,GZB
5/10/2024,20,North,GZB
5/10/2024,10,North,GZB
5/10/2024,20,North,GZB
5/10/2024,1,South,HBI
5/10/2024,10,North,GRN
5/10/2024,50,North,GRN
5/11/2024,2,North,DLI
5/11/2024,17,South,KCI
5/11/2024,1,South,KCI
5/11/2024,5,North,GRN
5/11/2024,3,North,DLI
5/11/2024,1,East,PTA
5/11/2024,1,North,LKW
5/13/2024,6,North,DLI
5/13/2024,1,South,MDI
5/14/2024,5,North,GZB
5/14/2024,6,North,GZB
5/14/2024,6,South,KCI
5/14/2024,1,North,GZB
5/14/2024,1,North,GRN
5/14/2024,3,North,GZB
5/14/2024,10,North,GZB
5/14/2024,6,East,DGP
5/14/2024,2,East,PTA
5/15/2024,3,North,DLI
5/15/2024,2,South,MDI
5/15/2024,2,North,GZB
5/15/2024,75,North,JPR
5/15/2024,1,South,MDI
5/15/2024,10,North,JPR
5/15/2024,10,North,LKW
5/16/2024,10,North,GZB
5/16/2024,1,North,JPR
5/16/2024,15,North,JPR
5/16/2024,1,North,JPR
5/16/2024,7,North,JPR
5/16/2024,4,North,JPR
5/16/2024,2,North,JPR
5/16/2024,2,North,JPR
5/16/2024,15,North,JPR
5/16/2024,2,South,MDI
5/16/2024,5,North,GZB
5/16/2024,20,North,JPR
5/16/2024,5,North,JPR
5/17/2024,5,North,DLI
5/17/2024,5,East,PTA
5/17/2024,3,North,JPR
5/17/2024,1,North,JPR
5/17/2024,10,North,JPR
5/17/2024,8,North,JPR
5/17/2024,2,North,GZB
5/17/2024,12,North,JPR
5/17/2024,2,North,GZB
5/18/2024,15,North,JPR
5/18/2024,3,North,JPR
5/18/2024,2,East,DGP
5/18/2024,2,North,JPR
5/18/2024,12,North,JPR
5/18/2024,2,North,LKW
5/18/2024,1,North,JPR
5/18/2024,1,North,JPR
5/18/2024,1,North,GZB
5/18/2024,4,North,DLI
5/18/2024,2,North,JPR
5/18/2024,10,North,JPR
5/18/2024,10,North,JPR
5/18/2024,10,North,JPR
5/20/2024,2,North,GZB
5/20/2024,5,North,JPR
5/20/2024,5,North,DLI
5/20/2024,10,North,JPR
5/20/2024,10,South,KCI
5/20/2024,3,North,JPR
5/20/2024,10,North,JPR
5/20/2024,10,North,GZB
5/21/2024,10,West,BHP
5/21/2024,2,East,DGP
5/21/2024,1,North,JPR
5/21/2024,20,North,GZB
5/21/2024,2,West,BHP
5/21/2024,1,West,BHP
5/21/2024,10,North,JPR
5/21/2024,5,North,JPR
5/21/2024,4,North,GZB
5/21/2024,1,West,BHP
5/21/2024,2,North,GZB
5/21/2024,2,North,GZB
5/21/2024,20,North,GZB
5/22/2024,2,North,JPR
5/22/2024,3,East,PTA
5/22/2024,10,North,JPR
5/22/2024,2,West,BHP
5/22/2024,6,North,JPR
5/22/2024,4,North,JPR
5/22/2024,5,North,GZB
5/22/2024,10,North,DLI
5/22/2024,2,North,JPR
5/22/2024,2,North,JPR
5/22/2024,1,North,JPR
5/22/2024,7,West,BHP
5/22/2024,2,West,BHP
5/22/2024,16,North,GZB
5/22/2024,10,North,GZB
5/22/2024,3,West,BHP
5/23/2024,1,North,DLI
5/23/2024,5,West,BHP
5/23/2024,2,West,BHP
5/23/2024,3,West,BHP
5/23/2024,2,West,BHP
5/23/2024,10,North,JMU
5/23/2024,3,West,BHP
5/23/2024,4,North,JPR
5/23/2024,1,North,JPR
5/23/2024,1,East,DGP
5/23/2024,10,North,LKW
5/24/2024,2,North,DLI
5/24/2024,5,North,DLI
5/24/2024,1,East,PTA
5/24/2024,10,East,DGP
5/24/2024,1,North,DLI
5/24/2024,15,North,LKW
5/24/2024,3,North,GZB
5/24/2024,10,South,KCI
5/24/2024,15,West,BHP
5/24/2024,20,West,BHP
5/24/2024,20,North,LKW
5/24/2024,5,West,BHP
5/24/2024,10,North,LKW
5/24/2024,5,West,BHP
5/24/2024,15,North,JPR
5/24/2024,10,West,BHP
5/24/2024,2,North,LKW
5/25/2024,1,South,KCI
5/25/2024,2,North,JMU
5/25/2024,2,West,BHP
5/26/2024,2,North,DLI
5/26/2024,1,North,DLI
5/26/2024,2,North,JPR
5/26/2024,1,North,DLI
5/26/2024,5,North,DLI
5/26/2024,1,West,BHP
5/26/2024,5,West,BHP
5/27/2024,1,North,DLI
5/27/2024,3,North,GZB
5/27/2024,1,North,DLI
5/27/2024,1,South,HBI
5/27/2024,15,South,HBI
5/27/2024,2,North,JMU
5/27/2024,4,South,HBI
5/27/2024,20,South,HBI
5/27/2024,4,North,GRN
5/27/2024,9,North,GRN
5/27/2024,3,East,PTA
5/27/2024,4,North,JMU
5/27/2024,10,South,HBI
5/27/2024,40,North,DLI
5/27/2024,7,North,GZB
5/28/2024,5,East,PTA
5/28/2024,2,North,DLI
5/28/2024,4,North,LKW
5/28/2024,30,West,BHP
5/28/2024,9,North,JMU
5/29/2024,2,North,DLI
5/29/2024,6,East,DGP
5/29/2024,45,East,DGP
5/29/2024,20,East,DGP
5/29/2024,2,South,KCI
5/30/2024,2,North,DLI
5/30/2024,5,East,DGP
5/30/2024,5,East,DGP
5/30/2024,1,South,KCI
5/30/2024,5,North,DLI
5/30/2024,7,South,HBI
5/30/2024,2,North,DLI
5/30/2024,5,North,DLI
5/30/2024,2,East,DGP
5/30/2024,28,North,GZB
5/30/2024,50,North,GZB
5/30/2024,1,East,PTA
5/30/2024,1,East,PTA
5/30/2024,15,North,GZB
5/31/2024,3,North,JMU
5/31/2024,10,East,DGP
5/31/2024,20,North,GZB
5/31/2024,4,North,GZB
5/31/2024,2,South,KCI
5/31/2024,3,West,BHP
5/31/2024,3,South,MDI
5/31/2024,5,North,DLI
5/31/2024,5,East,DGP
5/31/2024,6,East,DGP
5/31/2024,11,East,DGP
5/31/2024,4,North,DLI
5/31/2024,7,North,DLI
5/31/2024,3,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
5/31/2024,1,North,DLI
6/3/2024,10,North,JPR
6/3/2024,5,North,JPR
6/3/2024,1,North,JPR
6/3/2024,10,North,JPR
6/3/2024,20,North,JPR
6/3/2024,3,North,JPR
6/3/2024,15,East,PTA
6/3/2024,1,North,JPR
6/3/2024,4,North,JPR
6/3/2024,2,North,JPR
6/3/2024,20,North,JPR
6/3/2024,5,North,JPR
6/3/2024,8,North,JPR
6/3/2024,12,North,JPR
6/3/2024,4,North,GRN
6/3/2024,15,North,JPR
6/3/2024,10,North,JPR
6/3/2024,6,North,JPR
6/3/2024,20,North,JPR
6/3/2024,8,North,JPR
6/3/2024,5,North,JPR
6/3/2024,2,North,JPR
6/3/2024,1,North,JMU
6/3/2024,2,South,MDI
6/3/2024,2,South,MDI
6/3/2024,10,North,JPR
6/3/2024,2,North,JPR
6/3/2024,4,North,JPR
6/3/2024,2,North,JPR
6/3/2024,2,North,GRN
6/3/2024,5,North,GRN
6/4/2024,5,East,PTA
6/4/2024,5,North,DLI
6/4/2024,4,North,JPR
6/4/2024,2,North,GRN
6/4/2024,5,North,GRN
6/4/2024,5,North,GRN
6/5/2024,5,North,DLI
6/5/2024,5,North,JMU
6/5/2024,4,North,JMU
6/5/2024,5,North,DLI
6/5/2024,3,North,DLI
6/5/2024,2,North,JMU
6/5/2024,4,North,JPR
6/5/2024,4,North,JPR
6/5/2024,2,East,DGP
6/5/2024,2,North,JPR
6/5/2024,2,North,GRN
6/5/2024,2,North,GRN
6/5/2024,15,North,JPR
6/5/2024,3,North,JPR
6/5/2024,12,North,JPR
6/5/2024,2,North,JPR
6/5/2024,2,North,JPR
6/5/2024,20,East,DGP
6/5/2024,15,East,DGP
6/5/2024,1,North,JPR
6/5/2024,3,North,JPR
6/6/2024,1,North,DLI
6/6/2024,20,North,JPR
6/6/2024,20,North,JPR
6/6/2024,8,North,JPR
6/6/2024,15,North,JPR
6/6/2024,5,North,JMU
6/7/2024,2,North,GRN
6/7/2024,1,North,JMU
6/7/2024,2,North,JPR
6/8/2024,5,North,JMU
6/8/2024,10,North,JMU
6/8/2024,10,South,MDI
6/8/2024,5,South,MDI
6/10/2024,20,North,LKW
6/10/2024,10,North,LKW
6/10/2024,5,North,LKW
6/10/2024,20,North,LKW
6/10/2024,20,North,GZB
6/10/2024,5,North,LKW
6/11/2024,7,North,GZB
6/11/2024,5,North,GZB
6/11/2024,5,North,GZB
6/11/2024,2,North,GZB
6/11/2024,1,South,KCI
6/11/2024,2,North,GRN
6/12/2024,1,North,DLI
6/12/2024,13,North,LKW
6/12/2024,2,North,GZB
6/13/2024,20,North,LKW
6/13/2024,5,North,LKW
6/13/2024,3,North,DLI
6/13/2024,2,North,GRN
6/13/2024,15,North,LKW
6/13/2024,2,North,GRN
6/13/2024,8,North,LKW
6/13/2024,3,North,LKW
6/14/2024,6,North,DLI
6/14/2024,1,North,GZB
6/15/2024,5,East,DGP
6/15/2024,20,West,BHP
6/15/2024,5,West,BHP
6/15/2024,4,West,BHP
6/15/2024,1,West,BHP
6/15/2024,10,North,LKW
6/15/2024,15,West,BHP
6/15/2024,2,North,LKW
6/15/2024,2,West,BHP
6/15/2024,10,West,BHP
6/15/2024,5,West,BHP
6/15/2024,10,West,BHP
6/15/2024,2,West,BHP
6/15/2024,10,West,BHP
6/15/2024,7,West,BHP
6/15/2024,5,West,BHP
6/17/2024,30,North,JMU
6/17/2024,4,North,JMU
6/17/2024,1,North,GRN
6/17/2024,1,West,BHP
6/18/2024,1,North,GZB
6/18/2024,4,South,KCI
6/19/2024,1,North,DLI
6/19/2024,2,North,DLI
6/20/2024,3,North,GRN
6/20/2024,2,North,DLI
6/20/2024,2,North,GRN
6/20/2024,3,North,GRN
6/20/2024,3,North,GRN
6/20/2024,3,North,GZB
6/20/2024,3,North,GRN
6/20/2024,2,North,DLI
6/20/2024,20,West,BHP
6/20/2024,10,North,GRN
6/21/2024,3,South,KCI
6/21/2024,1,North,DLI
6/21/2024,10,West,BHP
6/21/2024,6,South,KCI
6/21/2024,4,South,KCI
6/21/2024,5,North,DLI
