Invoice Quantity,City,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,Day,Month,Weekday,Year,temperature_2m_7day_avg,relative_humidity_2m_7day_avg,wind_speed_10m_7day_avg
100,New Delhi,11.00333335,87.38982275000001,8.788750208333333,10.434717420833334,0.0,0.0,0.0,0.0,1017.6166666666668,991.8261745833332,47.47499991666666,52.75,0.0,0.0,2.041965545833333,3.423116428333333,222.72318729166668,187.9889896875,6.419999775,18,1,3,2024,10.531011899404762,86.5092783154762,4.059455866666666
50,New Delhi,11.00333335,87.38982275000001,8.788750208333333,10.434717420833334,0.0,0.0,0.0,0.0,1017.6166666666668,991.8261745833332,47.47499991666666,52.75,0.0,0.0,2.041965545833333,3.423116428333333,222.72318729166668,187.9889896875,6.419999775,18,1,3,2024,10.825357135714286,86.68322126190476,3.552516594642857
200,New Delhi,11.00333335,87.38982275000001,8.788750208333333,10.434717420833334,0.0,0.0,0.0,0.0,1017.6166666666668,991.8261745833332,47.47499991666666,52.75,0.0,0.0,2.041965545833333,3.423116428333333,222.72318729166668,187.9889896875,6.419999775,18,1,3,2024,10.914345242857143,87.03652200595239,2.797241070238095
200,New Delhi,11.00333335,87.38982275000001,8.788750208333333,10.434717420833334,0.0,0.0,0.0,0.0,1017.6166666666668,991.8261745833332,47.47499991666666,52.75,0.0,0.0,2.041965545833333,3.423116428333333,222.72318729166668,187.9889896875,6.419999775,18,1,3,2024,11.00333335,87.38982275000001,2.041965545833333
200,New Delhi,11.00333335,87.38982275000001,8.788750208333333,10.434717420833334,0.0,0.0,0.0,0.0,1017.6166666666668,991.8261745833332,47.47499991666666,52.75,0.0,0.0,2.041965545833333,3.423116428333333,222.72318729166668,187.9889896875,6.419999775,18,1,3,2024,11.00333335,87.38982275000001,2.041965545833333
150,New Delhi,11.00333335,87.38982275000001,8.788750208333333,10.434717420833334,0.0,0.0,0.0,0.0,1017.6166666666668,991.8261745833332,47.47499991666666,52.75,0.0,0.0,2.041965545833333,3.423116428333333,222.72318729166668,187.9889896875,6.419999775,18,1,3,2024,11.00333335,87.38982275000001,2.041965545833333
182,New Delhi,11.00333335,87.38982275000001,8.788750208333333,10.434717420833334,0.0,0.0,0.0,0.0,1017.6166666666668,991.8261745833332,47.47499991666666,52.75,0.0,0.0,2.041965545833333,3.423116428333333,222.72318729166668,187.9889896875,6.419999775,18,1,3,2024,11.00333335,87.38982275000001,2.041965545833333
70,New Delhi,19.69291645833333,67.95020587500001,12.024166979166669,19.203846666666667,0.0041666666666666,0.0041666666666666,0.0,0.0,1010.4541666666668,985.5920775,6.750000079166667,0.0,11.25,0.0,9.3065804125,13.9107821875,116.110523875,124.97023120833336,17.294999720833335,20,2,1,2024,15.45422605,72.59603345833334,10.09842417440476
43,New Delhi,17.615833249999998,65.617360625,10.545000333333332,15.971043583333334,0.0,0.0,0.0,0.0,1014.5875,989.4497458333334,0.0,0.0,0.0,0.0,12.686468520833335,22.19399070833333,285.97989,297.5072675,19.78499933333333,17,11,3,2022,15.861071288095236,69.43728836309525,10.175520510714287
51,New Delhi,17.615833249999998,65.617360625,10.545000333333332,15.971043583333334,0.0,0.0,0.0,0.0,1014.5875,989.4497458333334,0.0,0.0,0.0,0.0,12.686468520833335,22.19399070833333,285.97989,297.5072675,19.78499933333333,17,11,3,2022,16.581606992261904,67.13870595238096,10.487416516666666
50,New Delhi,17.217916625,54.09338283333333,7.167916679166666,14.681110229166668,0.0,0.0,0.0,0.0,1014.1166666666668,988.9553383333332,0.0,0.0,0.0,0.0,12.718041395833334,23.44547879166667,281.8028775,292.02713,19.379999541666667,23,11,2,2022,17.245297464285716,63.193841000000006,10.803822933333334
50,New Delhi,17.217916625,54.09338283333333,7.167916679166666,14.681110229166668,0.0,0.0,0.0,0.0,1014.1166666666668,988.9553383333332,0.0,0.0,0.0,0.0,12.718041395833334,23.44547879166667,281.8028775,292.02713,19.379999541666667,23,11,2,2022,17.426547488095235,61.891548761904765,11.3201070375
35,New Delhi,17.217916625,54.09338283333333,7.167916679166666,14.681110229166668,0.0,0.0,0.0,0.0,1014.1166666666668,988.9553383333332,0.0,0.0,0.0,0.0,12.718041395833334,23.44547879166667,281.8028775,292.02713,19.379999541666667,23,11,2,2022,17.60779751190476,60.58925652380952,11.836391141666669
60,New Delhi,16.753333083333334,69.59353933333334,10.609583583333333,15.885597583333334,0.0,0.0,0.0,0.0,1011.425,986.2904379166666,0.7375000433333333,0.0,0.0,2.458333333333333,7.512530191666666,11.609616916666669,281.3091775,306.8286133333333,11.999999604166666,27,11,6,2022,17.215833238095236,60.928628559523816,11.677900107738097
60,New Delhi,16.753333083333334,69.59353933333334,10.609583583333333,15.885597583333334,0.0,0.0,0.0,0.0,1011.425,986.2904379166666,0.7375000433333333,0.0,0.0,2.458333333333333,7.512530191666666,11.609616916666669,281.3091775,306.8286133333333,11.999999604166666,27,11,6,2022,17.09261892857143,61.49665408928571,10.938766060714286
50,New Delhi,16.753333083333334,69.59353933333334,10.609583583333333,15.885597583333334,0.0,0.0,0.0,0.0,1011.425,986.2904379166666,0.7375000433333333,0.0,0.0,2.458333333333333,7.512530191666666,11.609616916666669,281.3091775,306.8286133333333,11.999999604166666,27,11,6,2022,16.96940461904762,62.06467961904762,10.199632013690476
50,New Delhi,16.753333083333334,69.59353933333334,10.609583583333333,15.885597583333334,0.0,0.0,0.0,0.0,1011.425,986.2904379166666,0.7375000433333333,0.0,0.0,2.458333333333333,7.512530191666666,11.609616916666669,281.3091775,306.8286133333333,11.999999604166666,27,11,6,2022,16.903035541666668,64.2789876904762,9.45598755595238
37,New Delhi,16.880416583333332,71.20389633333333,11.115833583333334,16.1812315625,0.0,0.0,0.0,0.0,1015.3791666666666,990.1577904166668,14.737500625,0.0,0.0,49.125,7.351546016666667,11.897014683333332,282.47294875,299.21573083333334,11.9849996875,29,11,1,2022,16.854821249999997,66.72334676190476,8.689345358928572
150,New Delhi,16.994999875,73.84794245833334,11.780416916666669,16.727224270833336,0.0,0.0,0.0,0.0,1015.1291666666666,989.9239595833332,0.0,0.0,0.0,0.0,5.715253716666666,8.562847729166666,263.7791458333333,272.07643,9.929999925,3,12,5,2022,12.946785696428572,81.93225210119049,10.890957016666666
150,New Delhi,16.994999875,73.84794245833334,11.780416916666669,16.727224270833336,0.0,0.0,0.0,0.0,1015.1291666666666,989.9239595833332,0.0,0.0,0.0,0.0,5.715253716666666,8.562847729166666,263.7791458333333,272.07643,9.929999925,3,12,5,2022,13.621488059523813,80.5848671607143,10.0283398
150,New Delhi,16.207499791666667,77.3906215,11.870000208333332,15.6619106875,0.0,0.0,0.0,0.0,1014.5708333333332,989.3118141666667,0.0,0.0,0.0,0.0,7.905966904166667,13.301694979166667,294.56676458333334,310.54269375,12.749999645833334,9,12,4,2022,14.183690410714286,79.74357922619048,9.478681610119049
138,New Delhi,16.301250041666666,63.37091495833334,8.957500154166667,14.3852345375,0.0,0.0,0.0,0.0,1014.8791666666666,989.6199683333334,0.0,0.0,0.0,0.0,11.593511645833331,22.089402000000003,297.6980691666667,309.8905833333333,17.23499927083333,12,12,0,2022,14.759285654761904,76.89947607142858,9.455815526190475
150,New Delhi,14.572083458333331,61.038258625,6.711666695833333,11.812442004166668,0.0,0.0,0.0,0.0,1016.1708333333332,990.7309529166668,0.0,0.0,0.0,0.0,13.35352175,24.65420375,287.90649125,296.3439941666667,20.2199995625,14,12,2,2022,15.087857101190476,73.72213629761906,9.684379457142857
150,New Delhi,14.205416583333331,62.99082695833334,6.836666566666666,11.5662815125,0.0,0.0,0.0,0.0,1014.4,988.9724583333332,0.0,0.0,0.0,0.0,12.665829875,23.780967541666666,281.1371433333333,289.72138416666667,19.0949996875,15,12,3,2022,15.36404756547619,70.82373485714285,9.814701691666668
150,New Delhi,13.836666625,76.05290954166666,9.4262500875,12.456233125,0.0,0.0,0.0,0.0,1018.6416666666668,993.0769695833332,26.850001,0.0,44.66666666666666,0.1666666666666666,8.577645170833334,16.42524305,180.55047054166667,186.77738591666665,13.739999854166667,29,12,3,2022,15.587559464285716,69.79134521428571,9.360997539880954
200,New Delhi,13.836666625,76.05290954166666,9.4262500875,12.456233125,0.0,0.0,0.0,0.0,1018.6416666666668,993.0769695833332,26.850001,0.0,44.66666666666666,0.1666666666666666,8.577645170833334,16.42524305,180.55047054166667,186.77738591666665,13.739999854166667,29,12,3,2022,15.136369,70.10634051190475,9.769910604761906
200,New Delhi,13.836666625,76.05290954166666,9.4262500875,12.456233125,0.0,0.0,0.0,0.0,1018.6416666666668,993.0769695833332,26.850001,0.0,44.66666666666666,0.1666666666666666,8.577645170833334,16.42524305,180.55047054166667,186.77738591666665,13.739999854166667,29,12,3,2022,14.685178535714284,70.42133580952381,10.178823669642858
150,New Delhi,13.836666625,76.05290954166666,9.4262500875,12.456233125,0.0,0.0,0.0,0.0,1018.6416666666668,993.0769695833332,26.850001,0.0,44.66666666666666,0.1666666666666666,8.577645170833334,16.42524305,180.55047054166667,186.77738591666665,13.739999854166667,29,12,3,2022,14.346488083333332,70.23023410119048,10.274777707738096
150,New Delhi,13.836666625,76.05290954166666,9.4262500875,12.456233125,0.0,0.0,0.0,0.0,1018.6416666666668,993.0769695833332,26.850001,0.0,44.66666666666666,0.1666666666666666,8.577645170833334,16.42524305,180.55047054166667,186.77738591666665,13.739999854166667,29,12,3,2022,13.99440473809524,72.04194761309523,9.843939639880954
130,New Delhi,14.644999916666668,79.662757625,10.903333583333334,13.751405395833332,0.0,0.0,0.0,0.0,1019.3625,993.8506591666666,9.425000429166667,0.0,15.708333333333334,0.0,8.137618283333333,14.339875558333333,187.038303,206.464316875,13.529999658333333,30,12,4,2022,14.004821375,74.70259032738095,9.098810573214283
120,New Delhi,14.644999916666668,79.662757625,10.903333583333334,13.751405395833332,0.0,0.0,0.0,0.0,1019.3625,993.8506591666666,9.425000429166667,0.0,15.708333333333334,0.0,8.137618283333333,14.339875558333333,187.038303,206.464316875,13.529999658333333,30,12,4,2022,14.06761899404762,77.08429470833333,8.451923202976191
150,New Delhi,14.644999916666668,79.662757625,10.903333583333334,13.751405395833332,0.0,0.0,0.0,0.0,1019.3625,993.8506591666666,9.425000429166667,0.0,15.708333333333334,0.0,8.137618283333333,14.339875558333333,187.038303,206.464316875,13.529999658333333,30,12,4,2022,14.18309517857143,77.59998729166666,8.38906221904762
205,New Delhi,13.042916791666668,88.07096741666668,11.032500166666669,12.153064979166668,0.5416666666666666,0.5416666666666666,0.0,0.0,1018.8083333333334,993.1724708333333,66.937502275,24.625,51.29166666666666,49.625,8.349895683333333,13.847106329166666,173.67461187499998,177.9560457083333,14.489999595833332,30,1,0,2023,13.78250006547619,84.63727345833334,13.1937396
150,New Delhi,13.042916791666668,88.07096741666668,11.032500166666669,12.153064979166668,0.5416666666666666,0.5416666666666666,0.0,0.0,1018.8083333333334,993.1724708333333,66.937502275,24.625,51.29166666666666,49.625,8.349895683333333,13.847106329166666,173.67461187499998,177.9560457083333,14.489999595833332,30,1,0,2023,13.634583410714288,85.32401225,12.224970816666666
205,New Delhi,13.042916791666668,88.07096741666668,11.032500166666669,12.153064979166668,0.5416666666666666,0.5416666666666666,0.0,0.0,1018.8083333333334,993.1724708333333,66.937502275,24.625,51.29166666666666,49.625,8.349895683333333,13.847106329166666,173.67461187499998,177.9560457083333,14.489999595833332,30,1,0,2023,13.486666755952385,86.01075104166668,11.256202033333333
205,New Delhi,14.078333375,83.263795875,11.038750208333331,12.267057958333332,0.0,0.0,0.0,0.0,1018.8541666666666,993.3053841666666,12.487499916666666,13.875,0.0,0.0,15.131277166666663,26.851291166666662,294.52818875,303.0336991666667,23.7299995625,31,1,1,2023,13.486666755952385,86.01075104166668,11.256202033333333
205,New Delhi,14.078333375,83.263795875,11.038750208333331,12.267057958333332,0.0,0.0,0.0,0.0,1018.8541666666666,993.3053841666666,12.487499916666666,13.875,0.0,0.0,15.131277166666663,26.851291166666662,294.52818875,303.0336991666667,23.7299995625,31,1,1,2023,13.486666755952385,86.01075104166668,11.256202033333334
140,New Delhi,16.67833320833333,50.75673333333333,5.98458335,13.856855633333334,0.0,0.0,0.0,0.0,1015.2791666666668,990.0434516666668,2.0625000625,0.0,0.0,6.875,13.465970458333333,24.476349625,294.95329875,303.53650583333336,21.419999541666662,14,2,1,2023,16.67833320833333,50.75673333333333,13.465970458333333
150,New Delhi,21.63249975,55.293897125,11.313750083333332,21.281549416666667,0.0,0.0,0.0,0.0,1016.5875,991.7359191666666,1.112500025,0.0,0.25,3.208333333333333,6.631582837500001,9.293648220833331,212.70691843333336,228.72870029166663,12.7049997875,25,2,5,2023,21.143214053571427,55.100650797619046,7.850354570238096
150,New Delhi,21.99916645833333,49.63363545833334,9.982500291666666,20.977365416666668,0.0,0.0,0.0,0.0,1017.5625,992.7178445833332,12.3250006375,0.0,3.125,34.833333333333336,8.362358375,14.594499245833331,190.650478475,153.55333340833332,15.359999320833332,28,2,1,2023,22.33428539880952,50.73846830357143,8.004283229761905
150,New Delhi,21.99916645833333,49.63363545833334,9.982500291666666,20.977365416666668,0.0,0.0,0.0,0.0,1017.5625,992.7178445833332,12.3250006375,0.0,3.125,34.833333333333336,8.362358375,14.594499245833331,190.650478475,153.55333340833332,15.359999320833332,28,2,1,2023,22.27714256547619,50.45131676190476,8.079703677380952
150,New Delhi,21.99916645833333,49.63363545833334,9.982500291666666,20.977365416666668,0.0,0.0,0.0,0.0,1017.5625,992.7178445833332,12.3250006375,0.0,3.125,34.833333333333336,8.362358375,14.594499245833331,190.650478475,153.55333340833332,15.359999320833332,28,2,1,2023,22.21999973214286,50.1641652202381,8.155124125
115,New Delhi,21.99916645833333,49.63363545833334,9.982500291666666,20.977365416666668,0.0,0.0,0.0,0.0,1017.5625,992.7178445833332,12.3250006375,0.0,3.125,34.833333333333336,8.362358375,14.594499245833331,190.650478475,153.55333340833332,15.359999320833332,28,2,1,2023,22.16285689880953,49.87701367857143,8.230544572619047
150,New Delhi,22.7991665,53.69061933333333,11.974166875,22.18448775,0.0,0.0,0.0,0.0,1018.7041666666668,993.8979654166666,2.7875000375,0.0,0.2083333333333333,8.875,9.732266370833331,16.649681645833333,304.93222125,319.79907083333336,16.949999604166667,2,3,3,2023,23.04559495238095,51.51604851190476,8.891756544642856
150,New Delhi,21.980416166666668,50.483882625,10.184583495833332,20.603246875,0.0,0.0,0.0,0.0,1015.6333333333332,990.83455625,8.6125004225,0.0,0.0833333333333333,28.541666666666668,11.494751725,17.8958275,292.37259125,302.52586625,19.39499939583333,6,3,0,2023,23.042916339285718,51.63751239285714,9.33924130892857
150,New Delhi,21.980416166666668,50.483882625,10.184583495833332,20.603246875,0.0,0.0,0.0,0.0,1015.6333333333332,990.83455625,8.6125004225,0.0,0.0833333333333333,28.541666666666668,11.494751725,17.8958275,292.37259125,302.52586625,19.39499939583333,6,3,0,2023,23.04023772619048,51.75897627380952,9.786726073214284
150,New Delhi,21.980416166666668,50.483882625,10.184583495833332,20.603246875,0.0,0.0,0.0,0.0,1015.6333333333332,990.83455625,8.6125004225,0.0,0.0833333333333333,28.541666666666668,11.494751725,17.8958275,292.37259125,302.52586625,19.39499939583333,6,3,0,2023,22.92327339285714,51.3008710297619,10.038509695238094
150,New Delhi,23.315832916666665,52.81852,12.097083458333332,22.849462416666668,0.0,0.0,0.0,0.0,1015.4,990.71750875,0.2875000016666666,0.0,0.375,0.2083333333333333,9.356513570833334,15.092884379166668,283.85487875,299.5134933333333,17.264999604166665,10,3,4,2023,22.997082880952377,51.176285410714286,9.984830723809525
150,New Delhi,23.315832916666665,52.81852,12.097083458333332,22.849462416666668,0.0,0.0,0.0,0.0,1015.4,990.71750875,0.2875000016666666,0.0,0.375,0.2083333333333333,9.356513570833334,15.092884379166668,283.85487875,299.5134933333333,17.264999604166665,10,3,4,2023,22.833392422619045,51.55941607738095,10.155705523214284
160,New Delhi,20.05124958333333,78.83477270833333,15.701249916666669,20.979577958333333,0.0291666666666666,0.0291666666666666,0.0,0.0,1010.9833333333332,986.14159375,26.387500183333334,3.5416666666666665,16.208333333333332,44.91666666666666,8.523752991666667,14.265183145833332,69.27917329166667,76.53525462500001,17.774999583333333,18,3,5,2023,22.203332916666664,55.65915427380952,10.207614525595238
160,New Delhi,20.05124958333333,78.83477270833333,15.701249916666669,20.979577958333333,0.0291666666666666,0.0291666666666666,0.0,0.0,1010.9833333333332,986.14159375,26.387500183333334,3.5416666666666665,16.208333333333332,44.91666666666666,8.523752991666667,14.265183145833332,69.27917329166667,76.53525462500001,17.774999583333333,18,3,5,2023,21.81077335714286,59.25117618452381,10.03496975714286
150,New Delhi,20.372083083333333,82.595754,17.072083041666666,22.081375958333336,0.0208333333333333,0.0208333333333333,0.0,0.0,1008.85,984.0884020833332,36.662501,7.375,12.291666666666666,75.5,6.544546879166667,8.349008491666668,157.41304229166667,156.56385504166667,13.499999795833332,19,3,6,2023,21.58101148809524,63.83858638095239,9.327797636309525
150,New Delhi,20.372083083333333,82.595754,17.072083041666666,22.081375958333336,0.0208333333333333,0.0208333333333333,0.0,0.0,1008.85,984.0884020833332,36.662501,7.375,12.291666666666666,75.5,6.544546879166667,8.349008491666668,157.41304229166667,156.56385504166667,13.499999795833332,19,3,6,2023,21.351249619047618,68.42599657738096,8.620625515476192
100,New Delhi,18.54499983333333,86.38530050000001,16.0741665,19.55503758333333,1.0291666666666666,1.0291666666666666,0.0,0.0,1008.2833333333332,983.38318,62.858334033333335,20.916666666666668,32.833333333333336,90.45833333333331,7.481041416666667,11.942861625,151.43069570833333,136.21991375000002,16.229999666666668,20,3,0,2023,20.860475857142852,73.55477055952382,8.04723832857143
100,New Delhi,18.54499983333333,86.38530050000001,16.0741665,19.55503758333333,1.0291666666666666,1.0291666666666666,0.0,0.0,1008.2833333333332,983.38318,62.858334033333335,20.916666666666668,32.833333333333336,90.45833333333331,7.481041416666667,11.942861625,151.43069570833333,136.21991375000002,16.229999666666668,20,3,0,2023,20.178928273809525,78.35002491666667,7.779313735119048
100,New Delhi,18.54499983333333,86.38530050000001,16.0741665,19.55503758333333,1.0291666666666666,1.0291666666666666,0.0,0.0,1008.2833333333332,983.38318,62.858334033333335,20.916666666666668,32.833333333333336,90.45833333333331,7.481041416666667,11.942861625,151.43069570833333,136.21991375000002,16.229999666666668,20,3,0,2023,19.497380690476188,83.14527927380952,7.511389141666667
100,New Delhi,18.54499983333333,86.38530050000001,16.0741665,19.55503758333333,1.0291666666666666,1.0291666666666666,0.0,0.0,1008.2833333333332,983.38318,62.858334033333335,20.916666666666668,32.833333333333336,90.45833333333331,7.481041416666667,11.942861625,151.43069570833333,136.21991375000002,16.229999666666668,20,3,0,2023,19.282202154761904,84.22392610119049,7.362430345238096
90,New Delhi,18.54499983333333,86.38530050000001,16.0741665,19.55503758333333,1.0291666666666666,1.0291666666666666,0.0,0.0,1008.2833333333332,983.38318,62.858334033333335,20.916666666666668,32.833333333333336,90.45833333333331,7.481041416666667,11.942861625,151.43069570833333,136.21991375000002,16.229999666666668,20,3,0,2023,19.06702361904762,85.30257292857144,7.213471548809523
93,New Delhi,18.33041645833333,84.48866687499999,15.465833416666667,19.319856708333333,0.175,0.175,0.0,0.0,1009.875,984.9171841666666,29.754166470833336,29.166666666666668,6.625,1.2083333333333333,6.8868617125,10.825941954166666,129.00844965416667,132.549003375,13.9799994875,21,3,1,2023,18.775356958333333,85.57298905357145,7.262373667857142
220,New Delhi,22.203333,62.48434591666666,14.051250166666668,22.661387958333336,0.0,0.0,0.0,0.0,1008.9916666666668,984.3758770833332,12.912500329166669,0.0,2.9166666666666665,37.208333333333336,7.860314270833332,11.762228708333334,272.2788041666667,255.8985059583333,14.009999729166664,23,3,3,2023,19.03696408928571,82.6999307559524,7.450340438095238
75,New Delhi,27.113749958333333,30.07251570833333,6.428333304166666,24.653263,0.0,0.0,0.0,0.0,1007.1666666666666,982.9873941666666,0.0,0.0,0.0,0.0,13.244719533333331,22.44041125,298.2605179166667,309.2633658333333,22.079999666666662,25,3,4,2022,24.439344898809527,56.35554030357143,7.755473810714285
75,New Delhi,27.68458325,30.009180104166663,7.209583487500001,24.585031,0.0,0.0,0.0,0.0,1008.2,984.0421829166668,0.0,0.0,0.0,0.0,18.45434045833333,30.959960666666664,287.329365,294.3705391666667,29.969999458333334,26,3,5,2022,24.955118767857147,50.52333598511905,9.364745591666663
75,New Delhi,27.68458325,30.009180104166663,7.209583487500001,24.585031,0.0,0.0,0.0,0.0,1008.2,984.0421829166668,0.0,0.0,0.0,0.0,18.45434045833333,30.959960666666664,287.329365,294.3705391666667,29.969999458333334,26,3,5,2022,25.583095000000004,44.908114982142855,11.231151674999998
75,New Delhi,27.68458325,30.009180104166663,7.209583487500001,24.585031,0.0,0.0,0.0,0.0,1008.2,984.0421829166668,0.0,0.0,0.0,0.0,18.45434045833333,30.959960666666664,287.329365,294.3705391666667,29.969999458333334,26,3,5,2022,26.209880773809523,40.21336041964285,13.188542238095238
75,New Delhi,27.68458325,30.009180104166663,7.209583487500001,24.585031,0.0,0.0,0.0,0.0,1008.2,984.0421829166668,0.0,0.0,0.0,0.0,18.45434045833333,30.959960666666664,287.329365,294.3705391666667,29.969999458333334,26,3,5,2022,26.836666547619046,35.51860585714285,15.145932801190478
89,New Delhi,27.68458325,30.009180104166663,7.209583487500001,24.585031,0.0,0.0,0.0,0.0,1008.2,984.0421829166668,0.0,0.0,0.0,0.0,18.45434045833333,30.959960666666664,287.329365,294.3705391666667,29.969999458333334,26,3,5,2022,27.52148802380952,30.027275991071427,16.96587733690476
75,New Delhi,27.9345835,31.365862083333337,7.3366669,25.77917545833333,0.0,0.0,0.0,0.0,1008.1083333333332,983.9698520833334,0.0,0.0,0.0,0.0,12.664252354166663,19.113880233333333,281.0440341666667,293.7518483333333,21.13499925,27,3,6,2022,27.86315485714286,30.97823866071429,14.318563241071429
50,New Delhi,27.9345835,31.365862083333337,7.3366669,25.77917545833333,0.0,0.0,0.0,0.0,1008.1083333333332,983.9698520833334,0.0,0.0,0.0,0.0,12.664252354166663,19.113880233333333,281.0440341666667,293.7518483333333,21.13499925,27,3,6,2022,27.89886917857143,31.17205037202381,13.491407797619043
50,New Delhi,27.9345835,31.365862083333337,7.3366669,25.77917545833333,0.0,0.0,0.0,0.0,1008.1083333333332,983.9698520833334,0.0,0.0,0.0,0.0,12.664252354166663,19.113880233333333,281.0440341666667,293.7518483333333,21.13499925,27,3,6,2022,27.9345835,31.365862083333337,12.664252354166663
100,New Delhi,27.9345835,31.365862083333337,7.3366669,25.77917545833333,0.0,0.0,0.0,0.0,1008.1083333333332,983.9698520833334,0.0,0.0,0.0,0.0,12.664252354166663,19.113880233333333,281.0440341666667,293.7518483333333,21.13499925,27,3,6,2022,27.9345835,31.365862083333337,12.664252354166663
55,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,28.16791681547619,30.90995833630953,12.444188679166665
100,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,29.101250077380943,29.08634334821429,11.563933979166665
100,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,29.334583392857144,28.63043960119048,11.343870304166668
100,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,29.56791670833333,28.174535854166667,11.123806629166666
100,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,29.56791670833333,28.174535854166667,11.123806629166666
50,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,29.56791670833333,28.174535854166667,11.123806629166666
60,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,29.56791670833333,28.174535854166667,11.123806629166666
83,New Delhi,30.174167208333333,29.53055245833333,8.276250170833334,28.98209645833333,0.0,0.0,0.0,0.0,1005.3666666666668,981.4690341666666,0.0,0.0,0.0,0.0,8.117570679166667,11.488129895833334,221.8105268333333,167.53354034583333,15.9449991875,30,3,2,2022,29.827738351190472,28.75568582738095,9.83541979345238
135,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,30.08755999404762,29.336835800595235,8.547032957738095
55,New Delhi,29.56791670833333,28.174535854166667,7.1741667875,27.583127375,0.0,0.0,0.0,0.0,1004.8375,980.90344875,0.0,0.0,0.0,0.0,11.123806629166666,17.12324333333333,286.1577858333333,300.76995,19.12499933333333,29,3,1,2022,30.000952779761903,29.143119142857135,8.976495236309523
130,New Delhi,30.174167208333333,29.53055245833333,8.276250170833334,28.98209645833333,0.0,0.0,0.0,0.0,1005.3666666666668,981.4690341666666,0.0,0.0,0.0,0.0,8.117570679166667,11.488129895833334,221.8105268333333,167.53354034583333,15.9449991875,30,3,2,2022,30.000952779761903,29.14311914285714,8.976495236309523
140,New Delhi,30.174167208333333,29.53055245833333,8.276250170833334,28.98209645833333,0.0,0.0,0.0,0.0,1005.3666666666668,981.4690341666666,0.0,0.0,0.0,0.0,8.117570679166667,11.488129895833334,221.8105268333333,167.53354034583333,15.9449991875,30,3,2,2022,30.000952779761903,29.143119142857135,8.976495236309523
120,New Delhi,29.959583791666663,27.08567808333333,7.174166666666667,27.770569375,0.0,0.0,0.0,0.0,1008.7333333333332,984.740465,4.900000189166667,0.0,0.0,16.333333333333332,12.837018395833333,20.769143458333332,289.04072666666667,300.85266625,22.0049991875,13,4,3,2023,15.399761970833334,70.83452207142857,9.032171970238094
45,New Delhi,27.907500166666665,39.819542125,12.022083541666667,27.828180916666668,0.0,0.0,0.0,0.0,1008.4125,984.2704375,35.68750179166667,0.0,19.666666666666668,79.625,5.612285508333334,6.990403129166666,226.63670520833327,226.126243225,13.199999495833334,28,4,4,2023,19.83458344583333,58.97655389880952,9.282685952976191
110,New Delhi,24.215832916666667,66.1687415,16.817916458333332,25.582510291666665,0.0625,0.0625,0.0,0.0,1007.0833333333334,982.6792679166666,72.88750399999999,2.7916666666666665,70.20833333333333,94.16666666666669,7.532534083333334,11.385698366666666,118.53491620833334,134.79050045833333,17.804999499999997,30,4,6,2023,21.33845244940476,57.46587783333333,9.15490011904762
